1.01875	1.86265e-08	3.72529e-08	0.24425
1.04375	-0.321209	-0.064681	0.160157
1.06875	-0.321209	-0.064681	0.160157
1.09375	-0.320505	-0.0662052	0.183975
1.11875	-0.320505	-0.0662052	0.183975
1.14375	-0.317664	-0.0665601	0.191623
1.16875	-0.31248	-0.064818	0.194852
1.19375	-0.31248	-0.064818	0.194852
1.21875	-0.311212	-0.0623568	0.198121
1.24375	-0.311212	-0.0623568	0.198121
1.26875	-0.311212	-0.0623568	0.198121
1.29375	-0.307935	-0.0601032	0.208708
1.31875	-0.30462	-0.06041	0.227965
1.34375	-0.299522	-0.0601842	0.236875
1.36875	-0.299522	-0.0601842	0.236875
1.39375	-0.290254	-0.0568394	0.235778
1.41875	-0.290254	-0.0568394	0.235778
1.44375	-0.27832	-0.0536701	0.236395
1.46875	-0.27832	-0.0536701	0.236395
1.49375	-0.277577	-0.0491817	0.242929
1.51875	-0.284365	-0.0498713	0.250366
1.54375	-0.297223	-0.0596245	0.254479
1.56875	-0.297223	-0.0596245	0.254479
1.59375	-0.317115	-0.0813661	0.257553
1.61875	-0.345829	-0.116821	0.257805
1.64375	-0.379577	-0.160076	0.243612
1.66875	-0.379577	-0.160076	0.243612
1.69375	-0.412734	-0.204193	0.207704
1.71875	-0.412734	-0.204193	0.207704
1.74375	-0.447934	-0.246899	0.154531
1.76875	-0.491743	-0.261827	0.125467
1.79375	-0.491743	-0.261827	0.125467
1.81875	-0.498159	-0.293582	0.159052
1.84375	-0.500863	-0.292064	0.180447
1.86875	-0.500863	-0.292064	0.180447
1.89375	-0.5016	-0.281547	0.192277
1.91875	-0.501382	-0.279782	0.197697
1.94375	-0.501382	-0.279782	0.197697
1.96875	-0.503099	-0.27637	0.202386
1.99375	-0.50157	-0.271819	0.206526
2.01875	-0.50157	-0.271819	0.206526
2.04375	-0.49851	-0.268583	0.216912
2.06875	-0.495998	-0.268607	0.227765
2.09375	-0.495998	-0.268607	0.227765
2.11875	-0.49146	-0.267	0.227993
2.14375	-0.49146	-0.267	0.227993
2.16875	-0.478568	-0.258991	0.237817
2.19375	-0.478568	-0.258991	0.237817
2.21875	-0.464461	-0.250905	0.245236
2.24375	-0.464461	-0.250905	0.245236
2.26875	-0.464461	-0.250905	0.245236
2.29375	-0.464461	-0.250905	0.245236
2.31875	-0.477464	-0.270095	0.25549
2.34375	-0.502026	-0.296833	0.253476
2.36875	-0.502026	-0.296833	0.253476
2.39375	-0.572598	-0.376333	0.213666
2.41875	-0.61616	-0.405918	0.172436
2.44375	-0.67503	-0.412817	0.128017
2.46875	-0.67503	-0.412817	0.128017
2.49375	-0.688709	-0.429833	0.124503
2.51875	-0.688709	-0.429833	0.124503
2.54375	-0.696615	-0.447401	0.127493
2.56875	-0.693611	-0.461889	0.141483
2.59375	-0.693611	-0.461889	0.141483
2.61875	-0.688779	-0.45537	0.164378
2.64375	-0.684568	-0.443104	0.179551
2.66875	-0.684714	-0.436615	0.189997
2.69375	-0.684714	-0.436615	0.189997
2.71875	-0.685343	-0.431714	0.199626
2.74375	-0.684759	-0.42703	0.204312
2.76875	-0.681467	-0.424469	0.213894
2.79375	-0.681467	-0.424469	0.213894
2.81875	-0.671923	-0.418547	0.228652
2.84375	-0.671923	-0.418547	0.228652
2.86875	-0.663549	-0.413687	0.226715
2.89375	-0.663549	-0.413687	0.226715
2.91875	-0.647692	-0.404636	0.233442
2.94375	-0.631512	-0.397962	0.239277
2.96875	-0.631512	-0.397962	0.239277
2.99375	-0.621359	-0.397848	0.240465
3.01875	-0.620247	-0.397343	0.245428
3.04375	-0.620247	-0.397343	0.245428
3.06875	-0.624601	-0.403445	0.24715
3.09375	-0.635857	-0.414974	0.249136
3.11875	-0.635857	-0.414974	0.249136
3.14375	-0.655688	-0.43669	0.247978
3.16875	-0.655688	-0.43669	0.247978
3.19375	-0.684335	-0.47096	0.246698
3.21875	-0.684335	-0.47096	0.246698
3.24375	-0.719234	-0.515474	0.23648
3.26875	-0.755184	-0.561098	0.206967
3.29375	-0.803155	-0.58639	0.173537
3.31875	-0.857007	-0.604082	0.13293
3.34375	-0.865054	-0.601377	0.12473
3.36875	-0.865054	-0.601377	0.12473
3.39375	-0.860627	-0.599464	0.18851
3.41875	-0.860772	-0.598169	0.198913
3.44375	-0.860772	-0.598169	0.198913
3.46875	-0.86114	-0.596977	0.204292
3.49375	-0.860216	-0.59374	0.207317
3.51875	-0.858931	-0.593157	0.212453
3.54375	-0.857337	-0.593967	0.22487
3.56875	-0.854297	-0.593726	0.228902
3.59375	-0.854297	-0.593726	0.228902
3.61875	-0.848958	-0.59153	0.227174
3.64375	-0.841534	-0.587487	0.226117
3.66875	-0.841534	-0.587487	0.226117
3.69375	-0.838906	-0.579861	0.233507
3.71875	-0.838906	-0.579861	0.233507
3.74375	-0.84835	-0.571104	0.24322
3.76875	-0.84835	-0.571104	0.24322
3.79375	-0.867442	-0.568394	0.249557
3.81875	-0.898178	-0.573875	0.254511
3.84375	-0.898178	-0.573875	0.254511
3.86875	-0.941728	-0.587246	0.253575
3.89375	-0.989266	-0.603148	0.231613
3.91875	-0.989266	-0.603148	0.231613
3.94375	-1.03904	-0.620428	0.18802
3.96875	-1.09001	-0.636092	0.126889
3.99375	-1.11616	-0.642205	0.124093
4.01875	-1.1347	-0.655149	0.130867
4.04375	-1.1342	-0.665706	0.146723
4.06875	-1.1254	-0.6602	0.164106
4.09375	-1.11441	-0.650848	0.179476
4.11875	-1.11441	-0.650848	0.179476
4.14375	-1.10225	-0.643158	0.187065
4.16875	-1.09484	-0.639117	0.191641
4.19375	-1.09484	-0.639117	0.191641
4.21875	-1.09594	-0.63798	0.196811
4.24375	-1.09445	-0.633831	0.201037
4.26875	-1.09192	-0.632382	0.210909
4.29375	-1.09192	-0.632382	0.210909
4.31875	-1.08874	-0.633139	0.225907
4.34375	-1.08706	-0.635305	0.235843
4.36875	-1.08123	-0.634238	0.234929
4.39375	-1.08123	-0.634238	0.234929
4.41875	-1.07109	-0.631319	0.231036
4.44375	-1.05852	-0.626352	0.232607
4.46875	-1.05852	-0.626352	0.232607
4.49375	-1.0555	-0.61756	0.241804
4.51875	-1.06346	-0.619215	0.258042
4.54375	-1.07385	-0.631666	0.263732
4.56875	-1.08973	-0.654236	0.269193
4.59375	-1.11293	-0.688425	0.272605
4.61875	-1.14476	-0.732007	0.265069
4.64375	-1.14476	-0.732007	0.265069
4.66875	-1.21944	-0.816854	0.199252
4.69375	-1.21944	-0.816854	0.199252
4.71875	-1.32621	-0.841217	0.122908
4.74375	-1.3333	-0.857097	0.125909
4.76875	-1.33941	-0.875136	0.128866
4.79375	-1.33941	-0.875136	0.128866
4.81875	-1.34078	-0.89188	0.137743
4.84375	-1.33491	-0.890277	0.154334
4.86875	-1.32712	-0.859749	0.18107
4.89375	-1.32712	-0.859749	0.18107
4.91875	-1.32796	-0.856372	0.195139
4.94375	-1.32796	-0.856372	0.195139
4.96875	-1.32962	-0.855894	0.200419
4.99375	-1.33039	-0.853138	0.205807
5.01875	-1.32879	-0.848823	0.206517
5.04375	-1.32108	-0.845678	0.226483
5.06875	-1.31709	-0.845353	0.229694
5.09375	-1.31012	-0.842564	0.22723
5.11875	-1.30197	-0.838159	0.225499
5.14375	-1.29356	-0.833171	0.225885
5.16875	-1.27959	-0.82736	0.233225
5.19375	-1.26827	-0.825854	0.23641
5.21875	-1.26336	-0.828578	0.239976
5.24375	-1.26336	-0.828578	0.239976
5.26875	-1.27277	-0.842449	0.253024
5.29375	-1.28548	-0.861483	0.25842
5.31875	-1.30536	-0.884801	0.263475
5.34375	-1.333	-0.91417	0.265408
5.36875	-1.36809	-0.946941	0.255494
5.39375	-1.40862	-0.975596	0.225268
5.41875	-1.45181	-1.00477	0.171799
5.44375	-1.49931	-1.02495	0.122639
5.46875	-1.50554	-1.03849	0.125422
5.49375	-1.5113	-1.05321	0.126416
5.51875	-1.51687	-1.07001	0.126883
5.54375	-1.51614	-1.08269	0.136685
5.56875	-1.51614	-1.08269	0.136685
5.59375	-1.50499	-1.07838	0.151639
5.61875	-1.50334	-1.06328	0.167779
5.64375	-1.50156	-1.04891	0.178605
5.66875	-1.50156	-1.04891	0.178605
5.69375	-1.49976	-1.04244	0.186997
5.71875	-1.50147	-1.04083	0.19623
5.74375	-1.50319	-1.03747	0.203267
5.76875	-1.50319	-1.03747	0.203267
5.79375	-1.50274	-1.03595	0.211148
5.81875	-1.50274	-1.03595	0.211148
5.84375	-1.49982	-1.03635	0.225188
5.86875	-1.49654	-1.0377	0.230334
5.89375	-1.49042	-1.03694	0.228645
5.91875	-1.48012	-1.03466	0.225631
5.94375	-1.48012	-1.03466	0.225631
5.96875	-1.46925	-1.02724	0.237155
5.99375	-1.46935	-1.01927	0.248332
