1.01875	-1.56786	-1.56977	-1.57009	-1.57	0.784652	0.763412	0.784196	0.784694	0.40121
1.04375	-1.56862	-1.57035	-1.57049	-1.57045	0.785075	0.762717	0.78477	0.785094	0.401332
1.06875	-1.56913	-1.5706	-1.57067	-1.57065	0.785258	0.760905	0.784998	0.785266	0.401385
1.09375	-1.56967	-1.57071	-1.57074	-1.57073	0.785337	0.754607	0.785022	0.785341	0.401408
1.11875	-1.57026	-1.57076	-1.57077	-1.57076	0.785371	0.700728	0.784121	0.785373	0.401418
1.14375	-1.57056	-1.57078	-1.57079	-1.57056	0.785367	0.083911	0.669523	0.785387	0.401422
1.16875	-0.742641	-0.595962	-0.507839	-0.604665	-0.408451	-0.188302	-0.064641	-0.450587	0.115433
1.19375	0.2426	0.273497	0.291132	0.27124	-1.10144	-0.708469	-0.662566	-1.11114	-0.21777
1.21875	0.522374	0.544869	0.557221	0.543559	-1.36069	-1.24687	-1.23843	-1.36684	-0.313009
1.24375	0.676672	0.686088	0.690336	0.685614	-1.48184	-1.40706	-1.41341	-1.48404	-0.365377
1.26875	0.735458	0.741469	0.743568	0.741257	-1.53199	-1.49306	-1.50599	-1.53305	-0.385375
1.29375	0.762673	0.766667	0.767525	0.766591	-1.55414	-1.52621	-1.542	-1.55457	-0.394611
1.31875	0.774101	0.777246	0.77764	0.777222	-1.56359	-1.54116	-1.55846	-1.56378	-0.398458
1.34375	0.779279	0.781882	0.782059	0.781881	-1.56769	-1.54694	-1.56535	-1.56777	-0.400151
1.36875	0.781628	0.783868	0.783954	0.783876	-1.56945	-1.54886	-1.56836	-1.56949	-0.400875
1.39375	0.782749	0.784729	0.784775	0.784741	-1.57022	-1.549	-1.56964	-1.57023	-0.401189
1.41875	0.783329	0.785101	0.785129	0.785114	-1.57055	-1.54833	-1.57019	-1.57055	-0.401324
1.44375	0.783737	0.785262	0.785282	0.785275	-1.57069	-1.54674	-1.57041	-1.57069	-0.401382
1.46875	0.784219	0.785334	0.785348	0.785344	-1.57075	-1.5417	-1.57045	-1.57075	-0.401407
1.49375	0.784802	0.785368	0.785376	0.785369	-1.57078	-1.50672	-1.56992	-1.57078	-0.401418
1.51875	0.785139	0.785385	0.785388	0.785341	-1.57079	-1.11906	-1.55862	-1.57079	-0.401423
1.54375	0.008446	0.065583	0.360254	0.592842	-1.1584	-0.754853	-1.12624	-1.16123	-0.26113
1.56875	-0.197608	-0.296585	-0.540316	-0.648472	0.065692	-0.536624	-0.633728	0.160383	0.188629
