1.01875	-0.3927	-0.3927	-0.392679	-0.392606	-0.394339	-0.3927	-0.3927	-0.392688	-1e-06
1.04375	-0.3927	-0.3927	-0.392691	-0.392659	-0.393403	-0.3927	-0.3927	-0.392695	-1e-06
1.06875	-0.3927	-0.3927	-0.392696	-0.392683	-0.393	-0.3927	-0.3927	-0.392698	-1e-06
1.09375	-0.3927	-0.3927	-0.392699	-0.392693	-0.392814	-0.3927	-0.3927	-0.392699	-1e-06
1.11875	-0.3927	-0.3927	-0.392701	-0.392703	-0.392519	-0.3927	-0.3927	-0.392701	-1e-06
1.14375	-0.3927	-0.3927	-0.39273	-0.392803	-0.387924	-0.3927	-0.3927	-0.392717	-1e-06
1.16875	-0.3927	-0.3927	-0.393038	-0.394087	-0.36844	-0.3927	-0.3927	-0.392888	-1e-06
1.19375	-0.3927	-0.3927	-0.394002	-0.398556	-0.340057	-0.3927	-0.3927	-0.393414	-1e-06
1.21875	-0.3927	-0.3927	-0.395023	-0.403528	-0.315382	-0.3927	-0.3927	-0.393968	-1e-06
1.24375	-0.3927	-0.3927	-0.395323	-0.404954	-0.306547	-0.3927	-0.3927	-0.394131	-1e-06
1.26875	-0.3927	-0.3927	-0.394616	-0.40143	-0.318684	-0.3927	-0.3927	-0.393749	-1e-06
1.29375	-0.3927	-0.3927	-0.393556	-0.396501	-0.347691	-0.3927	-0.3927	-0.39317	-1e-06
1.31875	-0.3927	-0.3927	-0.393066	-0.394343	-0.374361	-0.3927	-0.3927	-0.392901	-1e-06
1.34375	-0.3927	-0.3927	-0.392859	-0.393409	-0.384527	-0.3927	-0.3927	-0.392787	-1e-06
1.36875	-0.3927	-0.3927	-0.392768	-0.393006	-0.389231	-0.3927	-0.3927	-0.392737	-1e-06
1.39375	-0.3927	-0.3927	-0.392729	-0.392832	-0.391189	-0.3927	-0.3927	-0.392716	-1e-06
1.41875	-0.3927	-0.3927	-0.392712	-0.392757	-0.392052	-0.3927	-0.3927	-0.392707	-1e-06
1.44375	-0.3927	-0.3927	-0.392705	-0.392724	-0.392422	-0.3927	-0.3927	-0.392703	-1e-06
1.46875	-0.3927	-0.3927	-0.392702	-0.392709	-0.392588	-0.3927	-0.3927	-0.392701	-1e-06
1.49375	-0.3927	-0.3927	-0.392698	-0.392696	-0.392716	-0.3927	-0.3927	-0.392699	-1e-06
1.51875	-0.3927	-0.3927	-0.39266	-0.392561	-0.394326	-0.3927	-0.3927	-0.392677	-1e-06
1.54375	-0.3927	-0.3927	-0.392295	-0.391019	-0.407371	-0.3927	-0.3927	-0.392476	-1e-06
1.56875	-0.3927	-0.3927	-0.391284	-0.386296	-0.433637	-0.3927	-0.3927	-0.391924	-1e-06
1.59375	-0.3927	-0.3927	-0.390306	-0.381528	-0.461447	-0.3927	-0.3927	-0.391394	-1e-06
1.61875	-0.3927	-0.3927	-0.390102	-0.380581	-0.477716	-0.3927	-0.3927	-0.391283	-1e-06
1.64375	-0.3927	-0.3927	-0.390894	-0.384502	-0.47409	-0.3927	-0.3927	-0.391711	-1e-06
1.66875	-0.3927	-0.3927	-0.391919	-0.38923	-0.450643	-0.3927	-0.3927	-0.392271	-1e-06
1.69375	-0.3927	-0.3927	-0.392361	-0.391181	-0.419495	-0.3927	-0.3927	-0.392514	-1e-06
1.71875	-0.3927	-0.3927	-0.392554	-0.392049	-0.403924	-0.3927	-0.3927	-0.39262	-1e-06
